letterInfo_ID,post_ID,letter_date,letter_dbdate,manuscript_location,letter_fromAddress,letter_footnote
2509,2561,Aug 17th [1876],1876-08-17,MS Plymouth and West Devon Area Record Office Acc No 308: 17-8-76,Crookham,"[[footnote:1]]This refers to the family of the late Captain Pentyre Anderson Morshead (d.1869), a cousin and also the younger brother of the Rev. John Anderson Morshead, the widower of Mary Yonge\'s sister Alethea.  He and his wife Charlotte Story had a large family and little money;  their son Henry had just died.  Apart from Mary (1845/6-1928) and Beatrice (1853/4-1922), who were members of the Gosling Society and are quite often mentioned by CMY, the children were  Louisa Evelyn (b.1846/7);  Henry Anderson (1848/9-1876);  Julia H. (b.1850); Leslie (b. 1851/2).  There may have been others.  It sounds as if Leslie was retarded.

[[footnote:2]]Charlotte Dyson was a niece of CMY’s friend Marianne Dyson (d.1878).  Dr James Manby Gully (1808-1883) was ruined by his involvement in the sensational Bravo murder scandal of 1876, although the case never came to trial.  He was alleged to have had an affair with Mrs Bravo. Dr James Yonge (1793-1870), a Plymouth physician, was an elder brother of CMY’s father.

[[footnote:3]]Mary Yonge\'s sister-in-law had sent CMY photographs of her children.

[[footnote:4]]The Vicar of Wraxall was not in sympathy with the Tractarianism of the Gibbs family of Tyntesfield, and had discouraged their building a chapel in the house.

<br/>"
2510,2562,September 6th 1876,1876-09-06,MS Miss Sarah Jardine-Willoughby,"Somerleaze, Wells.","[[footnote:1]]Nationalist risings against the Ottoman government in the Balkans led to the Russo-Turkish war of 1877-8.  Freeman had been raising money for Balkan refugees since the previous year, and his son-in-law Arthur Evans had publicized in the <i>Manchester Guardian</i> the work of Paulina Irby (1831-1911) and Priscilla Johnston, who had formerly run a school for Christian girls in Sarajevo, and were now working with refugees on the border with Austrian Slavonia: see Dorothy Anderson, \'Paulina Irby (1831-1911)\' ODNB, and Edward Augustus Freeman, \'The Sufferers in Eastern Europe\' <i>The Times</i> (11 October 1876) 7.

[[footnote:2]]CMY\'s <i>History of France</i> appeared in Macmillan\'s \'Historical Course for Schools\' series, edited by Freeman, and caused them both endless difficulties. Reinhold Pauli (1823-1882) was a German historian.

<br/>"
2511,2563,Sept 12th 1876,1876-09-12,MS Auckland Central City Library: Special Coll manuscripts RBR MS 135.,"Elderfield, Otterbourne, Winchester. ","[[footnote:1]]This article was Mrs Kennard. [[otherbook:875]‘A lady’s visit to the Herzegovinian insurgents’] <i>Cornhill Magazine</i>, vol 34 (July 1876), 60-73.    Nationalist risings against the Ottoman government in the Balkans led to the Russo-Turkish war of 1877-8.  CMY\'s friend Edward Augustus Freeman had been raising money for Balkan refugees since the previous year, and his son-in-law Arthur Evans had publicized in the <i>Manchester Guardian</i> the work of Paulina Irby (1831-1911) and Priscilla Johnston, who had formerly run a school for Christian girls in Sarajevo, and were now working with refugees on the border with Austrian Slavonia: see Dorothy Anderson, \'Paulina Irby (1831-1911)\' ODNB, and Edward Augustus Freeman, \'The Sufferers in Eastern Europe\' The Times (11 October 1876) 7.

<br/>"
2512,2564,Sept 13th 1876,1876-09-13,MS Miss Barbara Dennis/3 ,"Elderfield, Otterbourne, Winchester.",[[footnote:1]]CMY had been canvassing her friends to support the work done by Johnstone and [[person:745]Paulina Irby] to help Serbian refugees from the Russo-Turkish war.
3470,3522,Oct 2nd [1876 or earlier[[footnote:1]]],1876-10-02,"MS Princeton University, Parrish Collection","Elderfield, Otterbourne, Winchester.","[[footnote:1]]Evidently before the death of Anne Mackenzie in February 1877. 

[[footnote:2]]This letter may be addressed to [[person:237]Anna Butler], the sister of CMY\'s friend the Rev. William Butler, Vicar of Wantage.

<br/>"
2513,2565,November 1876,1876-11-18,Printed in the <i>Otterbourne Parish Magazine</i>  - Hampshire Record Office 109m95/1-2,,"[[footnote:1]]The letter is addressed ostensibly to the editor of the <i>Otterbourne Parish Magazine</i>, the Rev. [[person:478]Walter Elgie]."
2514,2566,Novr 18th 1876,1876-11-18,MS Lambeth Palace Library  3996 f.105-6[[footnote:1]],"Elderfield, Otterbourne, Winchester","[[footnote:1]]Catalogued as to \'Mrs Alfred Wigan\'.

[[footnote:2]]It is evident from this letter that Julian Yonge\'s financial crisis had led to the sacking of his family\'s governess, a Miss Douglas, who cannot be further identified with certainty."
2515,2567,Jany 3d 1877,1877-01-03,"MS Bodleian Library, Oxford:  MS. Autogr. d.23 f116","Elderfield, Otterbourne, Winchester.",
3676,20015,Jany 19th 1877,1877-01-19,"MS Yale University, Beinecke Library ","Elderfield, Otterbourne, Winchester.",
2516,2568,Jany 23d [1877],1877-01-23,MS Mrs Clare Roels[[footnote:1]],"Elderfield, Otterbourne, Winchester.","[[footnote:1]]Endorsed \'NB post mark has Ja 29 at Winchester 1877\'.

[[footnote:2]]Coleridge\'s novel <i>The Constant Prince</i> was about Prince Fernando of Portugal (1402-1443) and was eventually serialized in <i>MP</i> (January-June 1878.  The other fictions which were in its way were Harriet Romanoff, \'Orina\', Euphemia Bussell, \'Our Young Ladies\', CMY\'s own <i>Magnum Bonum</i> and Rosa Nouchette Carey, <i>Heriot\'s Choice</i>.

<br/>"
2517,2569,Jany 30th 1877,1877-01-30,MS British Library Add MSS 54921: 14 ,"Elderfield, Otterbourne, Winchester.","[[footnote:1]]The final volume of CMY\'s <i>Scripture Readings</i> was not in fact published until 1879, but that this was entirely the printer\'s fault is not certain."
2518,2570,Jany 31st 1877,1877-01-31,MS Mrs Clare Roels,"Elderfield, Otterbourne, Winchester.","[[footnote:1]]These were essays written by members of the [[other:104]Gosling Society], of which Coleridge was secretary.

[[footnote:2]]In the end Coleridge\'s novel <i>The Constant Prince</i> was published in <i>MP</i>.

[[footnote:3]]Alice Weber\'s novel \'I Wonder Why\' appeared only in serial form in <i>MP</i>, but its sequel was published by Mozley only in volume form.

[[footnote:4]]CMY refers to the trial (1876-7) of the Rev. Arthur Tooth, Vicar of Hatcham, for ritualism before Lord Penzance, who had been appointed under the Public Worship Regulation Act, 1874.  Tooth refused to recognise the court\'s jurisdiction. <br/>"
2519,2571,Feb 2nd 1877 ,1877-02-02,MS British Library Add MSS 54921: 15  ,"Elderfield, Otterbourne, Winchester. ","[[footnote:1]]The \'two French histories\' were the [[cmybook:99]<i>History of France</i>], in the \'Historical Course for Schools\' which E. A. Freeman, the series editor, was making her rewrite, and which was not actually published until 1879; and the [[cmybook:353]<i>History of France</i>] (1878) which she was contributing to the \'History Primers\' series edited by J. R. Green. The former was aimed at older children, and had ten chapters rather than eight."
2520,2572,Feb 13th 1877 ,1877-02-13,MS Mrs Clare Roels ,"Elderfield, Otterbourne, Winchester. ","[[footnote:1]]This refers to Coleridge\'s novel <i>The Constant Prince</i>, which was set in fifteenth-century Portugal, and which subsequently appeared in <i>MP</i>.

[[footnote:2]]In the agitation about ritualism in the Church of England, the SPCK had been accused of being in the control of the Tractarian movement, and of publishing books which encouraged popery.  See for example, the report of its general meeting headed \'Ritualistic Tracts\' in the <i>Birmingham Daily Post</i> (3 February 1876), 5.

[[footnote:3]]Oxford initiated Local Examinations for adolescent boys in 1857, and Cambridge in 1858. In 1863 girls sat informally for the Cambridge Locals, and in 1865 they were officially admitted by the boards of the Cambridge, Durham and Edinburgh Locals. In 1870 they were admitted by Oxford. Miss Dundas was evidently the author of  \'A letter to the holders of the Local Certificate\' <i>MP</i> ns 24 (November 1877)  459-69, which is signed L.D.. She was probably Louisa Dundas (b. 1834), daughter of William Pitt Dundas (d. 1883), Registrar General of Scotland.  In <i>MP</i> (March 1877), 288, readers of the magazine who were interested in taking a correspondence course to prepare for the Cambridge Local Examinations were recommended to write to Julia Kennedy, who was prominent among Cambridge supporters of women\'s education.

[[footnote:4]]The members of the Spider essay society run through <i>MP</i> had been asked in January to write the history of the battle of Lepanto in 1700 words.  CMY commented tartly of their answers <i>MP</i> (March 1877), 5: \'it surprises ARACHNE to find all so tame and so little apparently fired with the spirit of one of the great battles of modern Europe, and one that did so much to stem the progress of Turkish aggression.\'

<br/>"
2521,2573,Feb 17 th [1877] ,1877-02-17,MS Mrs Clare Roels[[footnote:1]] ,"Elderfield, Otterbourne, Winchester.   ","[[footnote:1]]Endorsed ‘In envelope marked Fe 1877\'.

[[footnote:2]]The SPCK had evidently turned down the manuscript of Coleridge\'s novel <i>The Constant Prince</i>, which is being discussed here.

<br/>"
2522,2574,[24 February 1877] ,1877-02-24,MS New York Public Library: Berg Collection  ,"Elderfield, Otterbourne, Winchester. ","[[footnote:1]]Young was one of those who searched unsuccessfully for Sir John Franklin who was lost in the Arctic.  He returned with a husky dog, which escaped and was supposed to have terrorized Hampshire, coming as near CMY as Silkstead.  See the <i>Hampshire Advertiser</i> (12 January 1876), 3. CMY’s brother Julian was currently experiencing a financial crisis, but he had been attempting to place articles on general subjects for some years, <i>e.g</i>. the articles on bridge bracing and Huntley and Palmer’s biscuit factory refused by Macmillan in 1864 and 1865. He was also anonymously the translator of several French histories and biographies which appeared as ‘edited by’ CMY herself. No evidence of the publication of the present article has been found. 

[[footnote:2]]Hezekiah Butterworth (1839–1905), American children’s writer and poet, was deputy-editor of the magazine <i>Youth’s Companion</i>. His poem ‘Jerusalem above is free’ appeared in <i>MP</i> (March 1877), 195-7.



<br/>"
2523,2575,Feb 26th 1877 ,1877-02-26,"MS Princeton University, Parrish Collection C0171: Box 29 ","Elderfield, Otterbourne, Winchester. ","[[footnote:1]]Trehawke Kekewich (1823-1909) of Peamore, Devon, was married, first, to Charlotte Peard (d. 1879), sister of CMY\'s friend the novelist Frances Mary Peard.  This letter was perhaps addressed to Alice Agatha Kekewich, later Carr (d. 1919), the eldest of his four daughters, or to another member of the family. The request was evidently for a recommendation of a governess who could coach girls for the Cambridge Local Examinations, which is the subject of the note in <i>MP</i> (March 1877), 288, referred to.

[[footnote:2]]Alfred Tennyson, <i>The Princess</i> (1847) 141.  ‘Sweet girl graduates in their golden hair’.

<br/>"
2524,2576,Feb 28th 1877 ,1877-02-28,MS Charlotte Mary Yonge Society/ 1 [[footnote:1]] ,"Elderfield, Otterbourne, Winchester. ","[[footnote:1]]With envelope addressed to ‘Miss E St John Mildmay/ The Rectory/ Chelmsford\' and postmarked \'28 February 1877’.

[[footnote:2]]This was probably a contribution to <i>MP</i>, but has not been identified.<br/>"
3591,8274,March 10th 1877,1877-03-10,MS Mrs Tig Lang,"Elderfield, Otterbourne, Winchester.",
2525,2577,March 20th 1877 ,1877-03-20,"MS Princeton University, Parrish Collection C0171: Box 29 ","Elderfield, Otterbourne, Winchester. ","[[footnote:1]]It seems likely that the societies referred to here included the [[other:40]SPCK], since CMY regarded it as cautious about publishing books which might be considered too High Church. She was perhaps also thinking of the [[other:32]National Society]."
2527,2579,[May 1877]  ,1877-04-18,MS British Library Add MSS 54921: 17[[footnote:1]] ,,[[footnote:1]]Endorsed ‘Rail/28 5/77’ and (against ‘herself’) ‘Post 28/5/77’.<br/>
2526,2578,April 19th 1877 ,1877-04-19,MS British Library Add MSS 54921: 16  ,"Elderfield, Otterbourne, Winchester. ",
2528,2580,April 28th 1877 ,1877-04-28,"MS Westcountry Studies Library, Exeter/ Yonge 1877/ 1[[footnote:1]] ","Elderfield, Otterbourne, Winchester. ","[[footnote:1]]Envelope,  with matching engraved address on flap, to \'The Revd/ The Master of Clare College/ Cambridge\' and postmarked Winchester (date cut out) and Cambridge 30 April 1877.  Endorsed  ‘Apr 29, 77./  Miss Yonge/ Winchester secretary’.  This letter is among CMY\'s letters to Ann Carter Smith, whose sister Frances was Atkinson\'s wife.

[[footnote:2]]Julian Yonge was not appointed Secretary of Winchester College.  His application was no doubt connected to the financial crisis.

<br/>"
