post_id,post_type,post_name,post_title,post_date
2254,post,alexander-macmillan-to-charlotte-mary-yonge-75,Alexander Macmillan to Charlotte Mary Yonge,2010-06-16T09:21:46Z
2255,post,to-christabel-rose-coleridge-16,To Christabel Rose Coleridge,2010-06-16T09:27:54Z
2250,post,to-edith-sophia-jacob-13,To Edith Sophia Jacob,2010-06-16T09:02:29Z
2248,post,to-alexander-macmillan-97,To Alexander Macmillan,2010-06-15T14:50:17Z
2249,post,to-edith-sophia-jacob-12,To Edith Sophia Jacob,2010-06-15T20:22:27Z
2245,post,to-alexander-macmillan-95,To Alexander Macmillan,2010-06-15T14:28:42Z
2246,post,to-alexander-macmillan-96,To Alexander Macmillan,2010-06-15T14:32:50Z
2247,post,alexander-macmillan-to-charlotte-mary-yonge-73,Alexander Macmillan to Charlotte Mary Yonge,2010-06-15T14:38:54Z
2243,post,to-alexander-macmillan-94,To Alexander Macmillan,2010-06-15T14:07:57Z
2244,post,to-florence-wilford-4,To Florence Wilford,2010-06-15T14:25:38Z
2241,post,alexander-macmillan-to-charlotte-mary-yonge-72,Alexander Macmillan to Charlotte Mary Yonge,2010-06-15T13:52:23Z
2242,post,alexander-macmillan-to-charlotte-mary-yonge,Alexander Macmillan to Charlotte Mary Yonge,2011-10-12T13:56:37Z
2238,post,alexander-macmillan-to-charlotte-mary-yonge-70,Alexander Macmillan to Charlotte Mary Yonge,2010-06-15T11:17:42Z
2239,post,alexander-macmillan-to-charlotte-mary-yonge-71,Alexander Macmillan to Charlotte Mary Yonge,2010-06-15T11:34:54Z
2240,post,to-jane-mary-smith-dampier-2,To Jane Mary Dampier,2010-06-15T13:23:15Z
2237,post,alexander-macmillan-to-charlotte-mary-yonge-69,Alexander Macmillan to Charlotte Mary Yonge,2010-06-15T11:14:41Z
2235,post,alexander-macmillan-to-charlotte-mary-yonge-67,Alexander Macmillan to Charlotte Mary Yonge,2010-06-15T11:01:56Z
2236,post,alexander-macmillan-to-charlotte-mary-yonge-68,Alexander Macmillan to Charlotte Mary Yonge,2010-06-15T11:04:03Z
2232,post,alexander-macmillan-to-charlotte-mary-yonge-65,Alexander Macmillan to Charlotte Mary Yonge,2010-06-15T10:48:40Z
2233,post,alexander-macmillan-to-charlotte-mary-yonge-66,Alexander Macmillan to Charlotte Mary Yonge,2010-06-15T10:51:54Z
2234,post,to-christabel-rose-coleridge-15,To Christabel Rose Coleridge,2010-06-15T10:59:22Z
2231,post,to-ann-maria-carter-smith-77,To Ann Maria Carter Smith,2010-06-15T10:45:41Z
2229,post,alexander-macmillan-to-charlotte-mary-yonge-64,Alexander Macmillan to Charlotte Mary Yonge,2010-06-15T09:54:07Z
2230,post,the-right-reverend-john-coleridge-patteson-to-charlotte-mary-yonge-7,The Right Reverend John Coleridge Patteson to Charlotte Mary Yonge,2010-06-15T09:59:32Z
2228,post,alexander-macmillan-to-charlotte-mary-yonge-63,Alexander Macmillan to Charlotte Mary Yonge,2010-06-14T18:04:35Z
2225,post,to-the-right-reverend-samuel-wilberforce,To the Right Reverend Samuel Wilberforce,2011-02-02T12:11:33Z
2226,post,alexander-macmillan-to-charlotte-mary-yonge-62,Alexander Macmillan to Charlotte Mary Yonge,2010-06-14T17:52:40Z
2227,post,to-dinah-maria-craik,To Dinah Maria Craik,2010-06-14T17:57:51Z
2224,post,the-right-reverend-john-coleridge-patteson-to-charlotte-mary-yonge-6,The Right Reverend John Coleridge Patteson to Charlotte Mary Yonge,2010-06-14T11:20:16Z
2222,post,to-george-lillie-craik-4,To George Lillie Craik,2010-06-14T10:34:54Z
2223,post,to-edith-sophia-jacob-11,To Edith Sophia Jacob,2010-06-14T11:51:38Z
2221,post,to-miss-manning,To Miss Manning,2011-02-02T12:12:30Z
2219,post,alexander-macmillan-to-charlotte-mary-yonge-61,Alexander Macmillan to Charlotte Mary Yonge,2010-06-14T10:12:15Z
2220,post,to-ellen-julia-johns-9,To Ellen Julia Johns,2010-06-14T10:14:47Z
2218,post,to-laura-valentine-2,To Laura Belinda Charlotte Valentine,2010-06-14T09:53:21Z
2216,post,alexander-macmillan-to-frances-martin,Alexander Macmillan to Frances Martin,2010-06-14T08:50:57Z
2217,post,frances-mary-yonge-to-edith-sophia-jacob,Frances Mary Yonge to Edith Sophia Jacob,2010-06-14T09:34:27Z
2215,post,to-mary-ann-dyson-5,To Mary Anne Dyson,2010-06-14T08:45:55Z
2212,post,to-christabel-rose-coleridge-14,To Christabel Rose Coleridge,2010-06-13T17:31:00Z
2213,post,to-alexander-macmillan-93,To Alexander Macmillan,2010-06-13T17:36:57Z
2214,post,alexander-macmillan-to-charlotte-mary-yonge-60,Alexander Macmillan to Charlotte Mary Yonge,2010-06-14T08:12:18Z
2210,post,to-the-reverend-arthur-rawson-ashwell,To the Reverend Arthur Rawson Ashwell,2010-06-13T17:12:59Z
2211,post,to-george-lillie-craik-3,To George Lillie Craik,2010-06-13T17:26:24Z
2207,post,to-christabel-rose-coleridge-13,To Christabel Rose Coleridge,2010-06-13T16:06:23Z
2208,post,to-mary-ann-dyson-4,To Mary Anne Dyson,2010-06-13T16:09:28Z
2209,post,to-florence-wilford-3,To Florence Wilford,2010-06-13T16:15:50Z
2201,post,to-christabel-rose-coleridge-12,To Christabel Rose Coleridge,2010-06-10T19:30:52Z
2202,post,george-lillie-craik-to-charlotte-mary-yonge-3,George Lillie Craik to Charlotte Mary Yonge,2010-06-10T19:37:28Z
2203,post,to-margaret-helen-moberly,To Margaret Helen Moberly,2010-06-10T20:16:39Z
2204,post,george-lillie-craik-to-charlotte-mary-yonge,George Lillie Craik to Charlotte Mary Yonge,2010-06-13T08:20:14Z
2205,post,to-mrs-donkin,To Mrs Donkin,2010-06-13T09:03:55Z
2206,post,to-robert-brett,To Robert Brett,2010-06-13T09:20:02Z
2200,post,to-alexander-macmillan-92,To Alexander Macmillan,2010-06-10T18:58:07Z
2197,post,to-marianne-bigg-wither,To Marianne Bigg Wither,2011-10-12T13:58:53Z
2198,post,alexander-macmillan-to-charlotte-mary-yonge-58,Alexander Macmillan to Charlotte Mary Yonge,2010-06-10T18:34:48Z
2199,post,alexander-macmillan-to-charlotte-mary-yonge-59,Alexander Macmillan to Charlotte Mary Yonge,2010-06-10T18:45:07Z
2195,post,to-marianne-bigg-wither-6,To Marianne Bigg Wither,2011-10-12T13:54:32Z
2196,post,alexander-macmillan-to-charlotte-mary-yonge-57,Alexander Macmillan to Charlotte Mary Yonge,2010-06-10T18:28:40Z
2194,post,alexander-macmillan-to-charlotte-mary-yonge-56,Alexander Macmillan to Charlotte Mary Yonge,2010-06-10T18:20:11Z
2193,post,to-alexander-macmillan-91,To Alexander Macmillan,2010-06-10T18:14:19Z
2192,post,frances-martin-to-alexander-macmillan,Mary Anne Frances Martin to Alexander Macmillan,2010-06-10T18:08:01Z
2191,post,alexander-macmillan-to-charlotte-mary-yonge-55,Alexander Macmillan to Charlotte Mary Yonge,2010-06-10T17:52:07Z
2190,post,to-edith-sophia-jacob-10,To Edith Sophia Jacob,2010-06-10T17:43:11Z
2183,post,to-alexander-macmillan-88,To Alexander Macmillan,2010-06-10T14:50:05Z
2184,post,to-miss-alcock,To Caroline Louise Alcock,2010-06-10T15:12:14Z
2185,post,to-christabel-rose-coleridge-11,To Christabel Rose Coleridge,2010-06-10T15:23:36Z
2186,post,to-alexander-macmillan-89,To Alexander Macmillan,2010-06-10T15:34:12Z
2187,post,to-harriet-poole,To Harriet Poole?,2010-06-10T15:47:40Z
2188,post,to-alexander-macmillan-90,To Alexander Macmillan,2010-06-10T15:49:56Z
2189,post,alexander-macmillan-to-charlotte-mary-yonge-54,Alexander Macmillan to Charlotte Mary Yonge,2010-06-10T15:53:36Z
2182,post,alexander-macmillan-to-charlotte-mary-yonge-53,Alexander Macmillan to Charlotte Mary Yonge,2010-06-10T14:38:37Z
2176,post,to-edith-sophia-jacob-8,To Edith Sophia Jacob,2010-06-10T14:01:22Z
2177,post,to-ann-maria-carter-smith-76,To Ann Maria Carter Smith,2010-06-10T14:07:35Z
2178,post,to-edith-sophia-jacob-9,To Edith Sophia Jacob,2010-06-10T14:12:24Z
2179,post,to-an-unknown-man-11,To the Reverend Louis Coutier Biggs,2010-06-21T11:16:22Z
2180,post,alexander-macmillan-to-charlotte-mary-yonge-52,Alexander Macmillan to Charlotte Mary Yonge,2010-06-10T14:23:50Z
2181,post,to-alexander-macmillan-87,To Alexander Macmillan,2010-06-10T14:31:15Z
2175,post,alexander-macmillan-to-charlotte-mary-yonge-51,Alexander Macmillan to Charlotte Mary Yonge,2010-06-10T13:49:46Z
2171,post,alexander-macmillan-to-charlotte-mary-yonge-49,Alexander Macmillan to Charlotte Mary Yonge,2010-06-10T12:12:12Z
2172,post,alexander-macmillan-to-charlotte-mary-yonge-50,Alexander Macmillan to Charlotte Mary Yonge,2010-06-10T12:22:31Z
2173,post,to-christabel-rose-coleridge-10,To Christabel Rose Coleridge,2010-06-10T12:46:56Z
2174,post,to-alexander-macmillan-86,To Alexander Macmillan,2010-06-10T13:36:16Z
2170,post,alexander-macmillan-to-charlotte-mary-yonge-48,Alexander Macmillan to Charlotte Mary Yonge,2010-06-10T12:04:35Z
2169,post,to-elizabeth-missing-sewell-7,To Elizabeth Missing Sewell,2010-06-10T11:53:29Z
2166,post,to-edith-sophia-jacob-7,To Edith Sophia Jacob,2010-06-10T10:35:45Z
2167,post,to-ann-maria-carter-smith-75,To Ann Maria Carter Smith,2010-06-10T11:17:19Z
2168,post,alexander-macmillan-to-charlotte-mary-yonge-47,Alexander Macmillan to Charlotte Mary Yonge,2010-06-10T11:24:30Z
2159,post,frances-martin-to-alexander-macmillan-2,Mary Anne Frances Martin to Alexander Macmillan,2010-06-10T09:15:33Z
2160,post,to-emma-frances-yonge-2,To Emma Frances Yonge,2010-06-10T09:23:19Z
2161,post,to-edith-sophia-jacob-5,To Edith Sophia Jacob,2010-06-10T09:27:48Z
2162,post,frances-martin-to-alexander-macmillan-3,Frances Martin to Alexander Macmillan,2010-06-10T09:31:10Z
2163,post,to-edith-sophia-jacob-6,To Edith Sophia Jacob,2010-06-10T09:52:17Z
2164,post,to-an-unknown-woman-15,To an Unknown Woman,2010-06-10T10:16:00Z
2165,post,frances-martin-to-alexander-macmillan-4,Mary Anne Frances Martin to Alexander Macmillan,2010-06-10T10:24:24Z
2158,post,to-miss-cleveland-3,To Eliza Callahan Cleveland,2010-06-10T09:11:51Z
2157,post,alexander-macmillan-to-charlotte-mary-yonge-46,Alexander Macmillan to Charlotte Mary Yonge,2010-06-10T08:50:52Z
2156,post,to-alexander-macmillan-85,To Alexander Macmillan,2010-06-10T08:47:48Z
2155,post,to-edith-sophia-jacob-4,To Edith Sophia Jacob,2010-06-10T08:39:37Z
2153,post,alexander-macmillan-to-charlotte-mary-yonge-45,Alexander Macmillan to Charlotte Mary Yonge,2010-06-09T20:27:58Z
2154,post,the-right-reverend-john-coleridge-patteson-to-charlotte-mary-yonge-5,The Right Reverend John Coleridge Patteson to Charlotte Mary Yonge,2010-06-10T08:22:42Z
2151,post,to-edward-augustus-freeman,To Edward Augustus Freeman,2011-10-12T14:00:44Z
2152,post,to-edith-sophia-jacob-3,To Edith Sophia Jacob,2010-06-09T20:04:51Z
2149,post,to-mrs-elder,To Horatia Sophia Elder,2010-06-09T14:59:33Z
2150,post,to-christabel-rose-coleridge-9,To Christabel Rose Coleridge,2010-06-09T15:16:36Z
2148,post,to-edith-coleridge,To Edith Coleridge,2010-06-09T14:44:41Z
2147,post,the-right-reverend-john-coleridge-patteson-to-charlotte-mary-yonge-4,The Right Reverend John Coleridge Patteson to Charlotte Mary Yonge,2010-06-09T14:34:37Z
2144,post,to-alexander-macmillan-114,To Alexander Macmillan,2011-02-02T11:31:33Z
2145,post,to-alexander-macmillan-83,To Alexander Macmillan,2010-06-09T14:11:06Z
2146,post,to-alexander-macmillan-84,To Alexander Macmillan,2010-06-09T14:18:26Z
2142,post,to-an-unknown-woman-14,To an Unknown Woman,2010-06-09T13:50:51Z
2143,post,to-the-reverend-john-frewen-moor-11,To the Reverend John Frewen Moor,2011-02-02T12:13:23Z
2139,post,to-alexander-macmillan-82,To Alexander Macmillan,2010-06-09T12:28:29Z
2140,post,to-anne-mackenzie,To Anne Mackenzie,2010-06-09T12:37:55Z
2141,post,to-the-reverend-john-frewen-moor-12,To the Reverend John Frewen Moor,2011-02-02T12:14:10Z
2138,post,the-right-reverend-john-coleridge-patteson-to-charlotte-mary-yonge-3,The Right Reverend John Coleridge Patteson to Charlotte Mary Yonge,2010-06-09T12:03:33Z
2137,post,to-alexander-macmillan-81,To Alexander Macmillan,2010-06-09T10:52:39Z
2135,post,to-an-unknown-man-17,To an Unknown Man,2011-02-02T11:32:04Z
2136,post,to-alexander-macmillan-80,To Alexander Macmillan,2010-06-09T10:47:01Z
2134,post,the-right-reverend-john-coleridge-patteson-to-charlotte-mary-yonge-2,The Right Reverend John Coleridge Patteson to Charlotte Mary Yonge,2010-06-09T10:22:32Z
2133,post,to-alexander-macmillan-79,To Alexander Macmillan,2010-06-09T10:18:10Z
2132,post,to-edith-sophia-jacob-2,To Edith Sophia Jacob,2010-06-09T10:06:37Z
2131,post,to-ann-maria-carter-smith-74,To Ann Maria Carter Smith,2010-06-09T10:01:52Z
2130,post,to-mrs-elizabeth-jane-keble,To Elizabeth Jane Keble,2011-10-12T14:02:36Z
2129,post,to-alexander-macmillan-78,To Alexander Macmillan,2010-06-09T09:56:21Z
2128,post,to-alexander-macmillan-77,To Alexander Macmillan,2010-06-09T09:51:03Z
2126,post,to-miss-erskine,To Miss Erskine,2010-06-09T09:34:42Z
2127,post,from-the-right-reverend-john-coleridge-patteson-to-charlotte-mary-yonge,From the Right Reverend John Coleridge Patteson to Charlotte Mary Yonge,2010-06-09T09:46:17Z
2125,post,to-anna-maria-keary,To Anna Maria Keary,2011-10-12T14:06:04Z
2124,post,to-charles-lutwidge-dodgson,To the Reverend Charles Lutwidge Dodgson,2010-06-09T08:56:18Z
2123,post,to-mary-anne-moberly-2,To Mary Ann Moberly,2010-06-09T08:44:58Z
2122,post,to-ann-maria-carter-smith-73,To Ann Maria Carter Smith,2010-06-09T08:36:57Z
2121,post,to-alexander-macmillanm081-1866-04-26,To Alexander Macmillan,2010-06-09T08:31:14Z
2120,post,from-the-right-reverend-john-coleridge-patteson-to-charlotte-mary-yonge-8,From the Right Reverend John Coleridge Patteson to Charlotte Mary Yonge,2010-06-09T08:26:41Z
2119,post,to-alexander-macmillan-76,To Alexander Macmillan,2010-06-08T16:04:29Z
2118,post,to-alexander-macmillan-75,To Alexander Macmillan,2010-06-08T15:56:38Z
2116,post,to-an-unknown-woman-13,To an Unknown Woman,2010-06-07T14:53:51Z
2117,post,to-anne-yonge-45,To Anne Yonge,2010-06-07T15:47:36Z
2115,post,to-jemima-charlotte-mozley,To Jemima Charlotte Mozley,2011-10-12T14:08:19Z
2111,post,to-anne-yonge-44,To Anne Yonge,2010-06-07T12:39:21Z
2112,post,frances-mary-yonge-to-mary-anne-moberly,Frances Mary Yonge to Mary Ann Moberly,2010-06-07T12:47:34Z
2113,post,to-an-unknown-person-5,To an Unknown Person,2010-06-07T12:58:05Z
2114,post,to-elizabeth-missing-sewell-14,To Elizabeth Missing Sewell,2011-02-02T12:14:51Z
2110,post,to-anne-yonge-43,To Anne Yonge,2010-06-07T12:28:21Z
2109,post,to-alexander-macmillan-74,To Alexander Macmillan,2010-06-07T12:21:01Z
2108,post,to-alexander-macmillan-73,To Alexander Macmillan,2010-06-07T12:00:09Z
2107,post,to-katharine-olive-helmore,To Katharine Olive Helmore,2010-06-07T11:57:11Z
2106,post,to-elizabeth-missing-sewell-6,To Elizabeth Missing Sewell,2010-06-07T11:53:25Z
2105,post,to-jean-ingelow-2,To Jean Ingelow,2010-06-07T11:29:14Z
2102,post,to-margaret-gatty-5,To Margaret Gatty,2010-06-07T10:43:22Z
2103,post,to-alexander-macmillan-71,To Alexander Macmillan,2010-06-07T10:49:55Z
2104,post,to-alexander-macmillan-72,To Alexander Macmillan,2010-06-07T11:21:11Z
2101,post,to-alexander-macmillan-70,To Alexander Macmillan,2010-06-07T10:29:21Z
2092,post,to-the-reverend-orby-shipley,To the Reverend Orby Shipley,2010-06-05T12:09:36Z
2093,post,to-frances-mary-peard-9,To Frances Mary Peard,2010-06-05T12:15:30Z
2094,post,to-francis-turner-palgrave,To Francis Turner Palgrave,2010-06-05T15:59:20Z
2095,post,to-alexander-macmillan-67,To Alexander Macmillan,2010-06-05T16:02:14Z
2096,post,to-alexander-macmillan-68,To Alexander Macmillan,2010-06-05T16:24:05Z
2097,post,to-miss-erskine-3,To Miss Erskine,2010-06-05T16:26:30Z
2098,post,to-christabel-rose-coleridge-8,To Christabel Rose Coleridge,2010-06-05T16:42:47Z
2099,post,to-ann-maria-carter-smith-72,To Ann Maria Carter Smith,2010-05-23T09:28:16Z
2100,post,to-alexander-macmillan-69,To Alexander Macmillan,2010-06-05T16:49:16Z
2082,post,to-margaret-helen-moberly-7,To Margaret Helen Moberly,2010-06-03T20:06:10Z
2083,post,to-alexander-macmillan-62,To Alexander Macmillan,2010-06-04T21:18:53Z
2084,post,to-alexander-macmillanm066-1865-12-08,To Alexander Macmillan,2010-06-04T21:32:48Z
2085,post,to-alexander-macmillan-63,To Alexander Macmillan,2010-06-05T11:05:13Z
2086,post,to-alexander-macmillan-64,To Alexander Macmillan,2010-06-05T11:09:31Z
2087,post,to-alexander-macmillan-65,To Alexander Macmillan,2010-06-05T11:20:26Z
2088,post,to-ellen-julia-johns-8,To Ellen Julia Johns,2010-06-05T11:37:18Z
2089,post,to-alexander-macmillan-66,To Alexander Macmillan,2010-06-05T11:41:09Z
2090,post,the-reverend-john-keble-to-charlotte-mary-yonge-5,The Reverend John Keble to Charlotte Mary Yonge,2010-06-05T12:01:28Z
2091,post,the-reverend-john-keble-to-charlotte-mary-yonge,The Reverend John Keble to Charlotte Mary Yonge,2010-06-05T12:05:10Z
2078,post,to-christabel-rose-coleridge-7,To Christabel Rose Coleridge,2010-06-03T13:13:26Z
2079,post,to-alexander-macmillan-60,To Alexander Macmillan,2010-06-03T13:25:45Z
2080,post,to-alexander-macmillan-61,To Alexander Macmillan,2010-06-03T18:13:04Z
2081,post,to-susanna-warren-5,To Susanna Warren,2010-06-03T18:36:28Z
2077,post,to-elizabeth-missing-sewell-5,To Elizabeth Missing Sewell,2010-06-03T12:56:56Z
2075,post,alexander-macmillan-to-charlotte-mary-yonge-44,Alexander Macmillan to Charlotte Mary Yonge,2010-06-03T12:01:30Z
2076,post,to-alexander-macmillan-59,To Alexander Macmillan,2010-06-03T12:04:30Z
2074,post,to-alexander-macmillan-58,To Alexander Macmillan,2010-06-03T11:59:54Z
2071,post,george-lillie-craik-to-charlotte-mary-yonge-2,George Lillie Craik to Charlotte Mary Yonge,2010-06-03T08:57:25Z
2072,post,alexander-macmillan-to-charlotte-mary-yonge-43,Alexander Macmillan to Charlotte Mary Yonge,2010-06-03T09:10:19Z
2073,post,to-alexander-macmillan-57,To Alexander Macmillan,2010-06-03T11:56:54Z
2070,post,to-katharine-olive-helmore-8,To Katharine Olive Helmore,2010-06-03T08:54:20Z
2069,post,to-george-lillie-craik-2,To George Lillie Craik,2010-06-03T08:50:58Z
2068,post,alexander-macmillan-to-charlotte-mary-yonge-42,Alexander Macmillan to Charlotte Mary Yonge,2010-06-03T08:45:36Z
2067,post,to-fanny,To Frances Maria Wilbraham,2010-06-02T19:34:36Z
2066,post,to-mary-ann-dyson-3,To Mary Anne Dyson,2010-05-27T14:08:54Z
2065,post,to-alexander-macmillan-56,To Alexander Macmillan,2010-05-27T13:44:47Z
2064,post,alexander-macmillan-to-charlotte-mary-yonge-41,Alexander Macmillan to Charlotte Mary Yonge,2010-05-27T13:28:10Z
2061,post,to-alexander-macmillan-55,To Alexander Macmillan,2010-05-27T13:21:32Z
2062,post,alexander-macmillan-to-charlotte-mary-yonge-40,Alexander Macmillan to Charlotte Mary Yonge,2010-05-27T13:25:44Z
2063,post,frances-mary-yonge-to-daniel-sedgwick,Frances Mary Yonge to Daniel Sedgwick,2010-05-19T09:16:30Z
2060,post,alexander-macmillan-to-charlotte-mary-yonge-39,Alexander Macmillan to Charlotte Mary Yonge,2010-05-27T12:41:54Z
2059,post,from-the-right-reverend-john-coleridge-patteson-to-charlotte-mary-yonge-7,From the Right Reverend John Coleridge Patteson to Charlotte Mary Yonge,2010-05-27T12:18:49Z
2057,post,to-ellen-julia-johns-7,To Ellen Julia Johns,2010-05-26T18:07:51Z
2058,post,to-alexander-macmillan-54,To Alexander Macmillan,2010-05-26T18:27:45Z
2054,post,to-alexander-macmillan-52,To Alexander Macmillan,2010-05-26T14:17:20Z
2055,post,to-alexander-macmillan-53,To Alexander Macmillan,2010-05-26T14:20:46Z
2056,post,to-the-reverend-john-frewen-moor-3,To the Reverend John Frewen Moor,2011-02-02T11:51:08Z
2052,post,alexander-macmillan-to-charlotte-mary-yonge-37,Alexander Macmillan to Charlotte Mary Yonge,2010-05-26T14:06:22Z
2053,post,alexander-macmillan-to-charlotte-mary-yonge-38,Alexander Macmillan to Charlotte Mary Yonge,2010-05-26T14:13:31Z
2051,post,alexander-macmillan-to-charlotte-mary-yonge-36,Alexander Macmillan to Charlotte Mary Yonge,2010-05-26T13:50:40Z
2050,post,to-alexander-macmillan-51,To Alexander Macmillan,2010-05-26T13:38:20Z
2049,post,alexander-macmillan-to-charlotte-mary-yonge-35,Alexander Macmillan to Charlotte Mary Yonge,2010-05-26T13:13:49Z
2048,post,to-an-unknown-woman-75,To an Unknown Woman,2011-10-10T16:41:50Z
2046,post,to-an-unknown-man-10,To an Unknown Man,2010-05-26T12:01:16Z
2047,post,to-alexander-macmillan-50,To Alexander Macmillan,2010-05-26T12:55:12Z
2044,post,to-alexander-macmillan-49,To Alexander Macmillan,2010-05-26T11:45:46Z
2045,post,alexander-macmillan-to-charlotte-mary-yonge-34,Alexander Macmillan to Charlotte Mary Yonge,2010-05-26T11:55:13Z
2043,post,alexander-macmillan-to-charlotte-mary-yonge-33,Alexander Macmillan to Charlotte Mary Yonge,2010-05-26T11:43:14Z
2042,post,to-alexander-macmillan-48,To Alexander Macmillan,2010-05-26T11:39:28Z
2037,post,alexander-macmillan-to-charlotte-mary-yonge-31,Alexander Macmillan to Charlotte Mary Yonge,2010-05-26T11:06:47Z
2039,post,to-alexander-macmillan-46,To Alexander Macmillan,2010-05-26T11:10:30Z
2040,post,alexander-macmillan-to-charlotte-mary-yonge-32,Alexander Macmillan to Charlotte Mary Yonge,2010-05-26T11:25:58Z
2041,post,to-alexander-macmillan-47,To Alexander Macmillan,2010-05-26T11:33:52Z
2035,post,alexander-macmillan-to-charlotte-mary-yonge-30,Alexander Macmillan to Charlotte Mary Yonge,2010-05-26T09:46:00Z
2036,post,to-alexander-macmillan-45,To Alexander Macmillan,2010-05-26T11:02:19Z
2033,post,alexander-macmillan-to-charlotte-mary-yonge-29,Alexander Macmillan to Charlotte Mary Yonge,2010-05-25T18:24:26Z
2034,post,to-alexander-macmillan-44,To Alexander Macmillan,2010-05-25T18:31:23Z
2032,post,alexander-macmillan-to-charlotte-mary-yonge-28,Alexander Macmillan to Charlotte Mary Yonge,2010-05-25T15:14:28Z
2031,post,to-miss-cleveland-2,To Eliza Callahan Cleveland,2010-05-25T17:35:28Z
2030,post,to-alexander-macmillan-43,To Alexander Macmillan,2010-05-25T13:19:52Z
2029,post,alexander-macmillan-to-charlotte-mary-yonge-27,Alexander Macmillan to Charlotte Mary Yonge,2010-05-25T12:48:35Z
2027,post,alexander-macmillan-to-charlotte-mary-yonge-26,Alexander Macmillan to Charlotte Mary Yonge,2010-05-25T12:23:51Z
2028,post,to-alexander-macmillan-42,To Alexander Macmillan,2010-05-25T12:33:00Z
2023,post,to-katharine-olive-helmore-7,To Katharine Olive Helmore,2010-05-25T11:50:05Z
2024,post,to-an-unknown-person-perhaps-elizabeth-barnett-2,"To an Unknown Person, perhaps Elizabeth Barnett",2010-05-25T11:59:14Z
2025,post,to-the-reverend-w-p-warburton,To the Reverend William Parsons Warburton,2010-05-25T12:09:18Z
2026,post,to-alexander-macmillan-41,To Alexander Macmillan,2010-05-25T12:17:48Z
2018,post,alexander-macmillan-to-charlotte-mary-yonge-23,Alexander Macmillan to Charlotte Mary Yonge,2010-05-25T10:16:13Z
2019,post,to-alexander-macmillan-39,To Alexander Macmillan,2010-05-25T10:20:55Z
2020,post,alexander-macmillan-to-charlotte-mary-yonge-24,Alexander Macmillan to Charlotte Mary Yonge,2010-05-25T10:55:40Z
2021,post,to-alexander-macmillan-40,To Alexander Macmillan,2010-05-25T10:58:11Z
2022,post,alexander-macmillan-to-charlotte-mary-yonge-25,Alexander Macmillan to Charlotte Mary Yonge,2010-05-25T11:47:35Z
2016,post,alexander-macmillan-to-charlotte-mary-yonge-22,Alexander Macmillan to Charlotte Mary Yonge,2010-05-25T10:01:54Z
2017,post,to-alexander-macmillan-38,To Alexander Macmillan,2010-05-25T10:12:12Z
2015,post,alexander-macmillan-to-charlotte-mary-yonge-21,Alexander Macmillan to Charlotte Mary Yonge,2010-05-25T09:14:28Z
2014,post,to-alexander-macmillan-37,To Alexander Macmillan,2010-05-25T09:06:16Z
2013,post,alexander-macmillan-to-charlotte-mary-yonge-20,Alexander Macmillan to Charlotte Mary Yonge,2010-05-24T15:17:36Z
2012,post,to-alexander-macmillan-36,To Alexander Macmillan,2010-05-24T14:58:05Z
2011,post,to-ellen-julia-johns-6,To Ellen Julia Johns,2010-05-24T14:50:37Z
2010,post,alexander-macmillan-to-charlotte-mary-yonge-19,Alexander Macmillan to Charlotte Mary Yonge,2010-05-24T14:40:15Z
2009,post,to-ellen-julia-johns-4,To Ellen Julia Johns,2010-05-24T14:02:30Z
2008,post,to-alexander-macmillan-35,To Alexander Macmillan,2010-05-24T11:59:26Z
2006,post,to-alexander-macmillan-34,To Alexander Macmillan,2010-05-24T10:04:24Z
2007,post,alexander-macmillan-to-charlotte-mary-yonge-18,Alexander Macmillan to Charlotte Mary Yonge,2010-05-24T11:41:25Z
2005,post,to-ellen-julia-johns-3,To Ellen Julia Johns,2010-05-24T09:54:55Z
2004,post,to-elizabeth-missing-sewell-4,To Elizabeth Missing Sewell,2010-05-24T09:42:30Z
2003,post,to-christabel-rose-coleridge-6,To Christabel Rose Coleridge,2010-05-24T09:25:43Z
2001,post,to-elizabeth-barnett-12,To Elizabeth Barnett,2010-05-23T09:19:10Z
2002,post,alexander-macmillan-to-charlotte-mary-yonge-17,Alexander Macmillan to Charlotte Mary Yonge,2010-05-24T09:11:46Z
2000,post,to-ann-maria-carter-smith-71,To Ann Maria Carter Smith,2010-05-23T09:22:02Z
1998,post,to-alexander-macmillan-31,To Alexander Macmillan,2010-05-23T08:54:52Z
1999,post,to-alexander-macmillan-32,To Alexander Macmillan,2010-05-23T09:03:58Z
1997,post,to-alexander-macmillan-30,To Alexander Macmillan,2010-05-23T08:50:26Z
1996,post,to-the-reverend-john-frewen-moor-13,To the Reverend John Frewen Moor,2011-02-02T12:15:39Z
1995,post,to-alexander-macmillan-29,To Alexander Macmillan,2010-05-22T18:24:38Z
1993,post,to-alexander-macmillan-27,To Alexander Macmillan,2010-05-22T18:02:14Z
1994,post,to-alexander-macmillan-28,To Alexander Macmillan,2010-05-22T18:12:05Z
1992,post,to-the-reverend-henry-octavius-coxe-2,To the Reverend Henry Octavius Coxe,2011-02-02T12:07:48Z
1991,post,to-ann-maria-carter-smith-70,To Ann Maria Carter Smith,2010-05-22T17:53:19Z
1988,post,to-alexander-macmillan-26,To Alexander Macmillan,2010-05-22T17:00:37Z
1989,post,to-ellen-julia-johns-5,To Ellen Julia Johns,2010-05-24T14:03:03Z
